explicit_turn_num,explicit_speaker_id,explicit_text,assumption_turn_num,assumption_speaker_id,assumption_text,similarity,window,episode_key,prompt
15,SPEAKER_01,Small biotech companies frequently repurpose molecules that previously failed in clinical trials for new indications.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.2003447711467743,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
15,SPEAKER_01,AI and ML companies possess knowledge graphs capable of supporting biotech R&D needs.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.3896602392196655,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
15,SPEAKER_01,AI and ML companies possess knowledge graphs capable of supporting biotech R&D needs.,14,SPEAKER_00,There is a meaningful distinction between enterprise-level tech strategies and those applicable to startups/SMBs.,0.29563218355178833,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
15,SPEAKER_01,AI and ML companies possess knowledge graphs capable of supporting biotech R&D needs.,14,SPEAKER_00,Challenges in technology adoption are both structural and contextual in nature within healthcare ecosystems.,0.2573823928833008,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
16,SPEAKER_01,Clinical molecular data is the foundation upon which value-adding decisions are based.,14,SPEAKER_00,Technology adoption in healthcare requires distinct considerations for smaller organizations compared to large corporations.,0.3227730393409729,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
16,SPEAKER_01,Clinical molecular data is the foundation upon which value-adding decisions are based.,14,SPEAKER_00,Challenges in technology adoption are both structural and contextual in nature within healthcare ecosystems.,0.31491464376449585,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
16,SPEAKER_01,Clinical molecular data is the foundation upon which value-adding decisions are based.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.28444743156433105,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
16,SPEAKER_01,"Digitized biomedical data such as electronic healthcare records, safety signal data, VGPS data, patient management data, e-health data, multi-modal omics data, and clinical trial data are available.",14,SPEAKER_00,Challenges in technology adoption are both structural and contextual in nature within healthcare ecosystems.,0.25352323055267334,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
16,SPEAKER_01,"Digitized biomedical data such as electronic healthcare records, safety signal data, VGPS data, patient management data, e-health data, multi-modal omics data, and clinical trial data are available.",14,SPEAKER_00,Technology adoption in healthcare requires distinct considerations for smaller organizations compared to large corporations.,0.2425573468208313,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
16,SPEAKER_01,"Digitized biomedical data such as electronic healthcare records, safety signal data, VGPS data, patient management data, e-health data, multi-modal omics data, and clinical trial data are available.",14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.1590050756931305,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
16,SPEAKER_01,Artificial intelligence and machine learning are already happening in drug development.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.33133721351623535,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
16,SPEAKER_01,Artificial intelligence and machine learning are already happening in drug development.,14,SPEAKER_00,Challenges in technology adoption are both structural and contextual in nature within healthcare ecosystems.,0.2682311534881592,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
16,SPEAKER_01,Artificial intelligence and machine learning are already happening in drug development.,14,SPEAKER_00,Technology adoption in healthcare requires distinct considerations for smaller organizations compared to large corporations.,0.24227207899093628,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
16,SPEAKER_01,Traditional drug development has historically been conducted within the confines of the pharmaceutical industry.,14,SPEAKER_00,Challenges in technology adoption are both structural and contextual in nature within healthcare ecosystems.,0.3619222044944763,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
16,SPEAKER_01,Traditional drug development has historically been conducted within the confines of the pharmaceutical industry.,14,SPEAKER_00,Technology adoption in healthcare requires distinct considerations for smaller organizations compared to large corporations.,0.303580105304718,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
16,SPEAKER_01,Traditional drug development has historically been conducted within the confines of the pharmaceutical industry.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.2526205778121948,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
16,SPEAKER_01,The accumulation of various data types over recent decades has increased the need for conventional pharma to partner with the technology industry.,14,SPEAKER_00,Technology adoption in healthcare requires distinct considerations for smaller organizations compared to large corporations.,0.43461889028549194,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
16,SPEAKER_01,The accumulation of various data types over recent decades has increased the need for conventional pharma to partner with the technology industry.,14,SPEAKER_00,Challenges in technology adoption are both structural and contextual in nature within healthcare ecosystems.,0.3947508633136749,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
16,SPEAKER_01,The accumulation of various data types over recent decades has increased the need for conventional pharma to partner with the technology industry.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.2614328861236572,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,External collaboration can take place.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.3396577835083008,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,External collaboration can take place.,14,SPEAKER_00,There is a meaningful distinction between enterprise-level tech strategies and those applicable to startups/SMBs.,0.29009580612182617,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,External collaboration can take place.,14,SPEAKER_00,Technology adoption in healthcare requires distinct considerations for smaller organizations compared to large corporations.,0.23410357534885406,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will act as a decision support tool.,14,SPEAKER_00,There is a meaningful distinction between enterprise-level tech strategies and those applicable to startups/SMBs.,0.29657137393951416,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will act as a decision support tool.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.2665945291519165,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will act as a decision support tool.,14,SPEAKER_00,Technology adoption in healthcare requires distinct considerations for smaller organizations compared to large corporations.,0.20365425944328308,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will accelerate decisions.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.24365311861038208,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will accelerate decisions.,14,SPEAKER_00,There is a meaningful distinction between enterprise-level tech strategies and those applicable to startups/SMBs.,0.20955371856689453,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will accelerate decisions.,14,SPEAKER_00,Technology adoption in healthcare requires distinct considerations for smaller organizations compared to large corporations.,0.19551381468772888,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,There is a definite need to integrate biology into research.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.35858583450317383,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,There is a definite need to integrate biology into research.,14,SPEAKER_00,Challenges in technology adoption are both structural and contextual in nature within healthcare ecosystems.,0.25146740674972534,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,There is a definite need to integrate biology into research.,14,SPEAKER_00,Technology adoption in healthcare requires distinct considerations for smaller organizations compared to large corporations.,0.22585654258728027,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will provide actionable insights.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.3703039586544037,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will provide actionable insights.,14,SPEAKER_00,There is a meaningful distinction between enterprise-level tech strategies and those applicable to startups/SMBs.,0.2730262875556946,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will provide actionable insights.,14,SPEAKER_00,Challenges in technology adoption are both structural and contextual in nature within healthcare ecosystems.,0.21566781401634216,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,Biomedical research is driven by integration with biology.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.3614117503166199,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,Biomedical research is driven by integration with biology.,14,SPEAKER_00,Challenges in technology adoption are both structural and contextual in nature within healthcare ecosystems.,0.33044105768203735,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,Biomedical research is driven by integration with biology.,14,SPEAKER_00,Technology adoption in healthcare requires distinct considerations for smaller organizations compared to large corporations.,0.2651342749595642,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will help prioritize the clinical pipeline.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.3497423529624939,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will help prioritize the clinical pipeline.,14,SPEAKER_00,Technology adoption in healthcare requires distinct considerations for smaller organizations compared to large corporations.,0.25870439410209656,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will help prioritize the clinical pipeline.,14,SPEAKER_00,Challenges in technology adoption are both structural and contextual in nature within healthcare ecosystems.,0.2110048085451126,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will help ease people's work.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.32609856128692627,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will help ease people's work.,14,SPEAKER_00,There is a meaningful distinction between enterprise-level tech strategies and those applicable to startups/SMBs.,0.23809659481048584,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will help ease people's work.,14,SPEAKER_00,Technology adoption in healthcare requires distinct considerations for smaller organizations compared to large corporations.,0.205246701836586,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will not affect anyone's job.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.14346659183502197,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will not affect anyone's job.,14,SPEAKER_00,There is a meaningful distinction between enterprise-level tech strategies and those applicable to startups/SMBs.,0.10058006644248962,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will not affect anyone's job.,14,SPEAKER_00,Technology adoption in healthcare requires distinct considerations for smaller organizations compared to large corporations.,0.08842013776302338,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will act as a sporting tool.,14,SPEAKER_00,The speaker expects the interlocutor to possess relevant knowledge about startup challenges in healthtech.,0.2598441243171692,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will act as a sporting tool.,14,SPEAKER_00,There is a meaningful distinction between enterprise-level tech strategies and those applicable to startups/SMBs.,0.20034867525100708,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
17,SPEAKER_01,The system will act as a sporting tool.,14,SPEAKER_00,Challenges in technology adoption are both structural and contextual in nature within healthcare ecosystems.,0.12867404520511627,10,The_potential_of_AI_in_healthcare_014edaaac0,prompt1
1,SPEAKER_00,The speaker is Tanya Hall.,6,SPEAKER_01,Public discourse about technology should avoid dismissing concerns as irrational or outdated without acknowledging legitimate grievances.,0.06189630925655365,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
1,SPEAKER_00,The speaker is Tanya Hall.,2,SPEAKER_01,The shift toward virtual workspaces represents a natural evolution of technological advancement in the workplace.,0.012326385825872421,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
1,SPEAKER_00,The speaker is Tanya Hall.,2,SPEAKER_01,Workers' experiences are fundamentally altered by shifts in production technologies.,-0.02402600832283497,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
1,SPEAKER_00,Dr. Carl Benedict Frey is an Oxford Martin City Fellow at Oxford University.,5,SPEAKER_01,Historical patterns of labor resistance to machines will reemerge under similar conditions.,0.03005518764257431,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
1,SPEAKER_00,Dr. Carl Benedict Frey is an Oxford Martin City Fellow at Oxford University.,3,SPEAKER_01,Skills required for stable employment are increasingly tied to formal education or specialized training.,0.027571551501750946,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
1,SPEAKER_00,Dr. Carl Benedict Frey is an Oxford Martin City Fellow at Oxford University.,6,SPEAKER_01,"The benefits of innovation are unevenly distributed, particularly between capital owners and laborers.",0.01779911108314991,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
1,SPEAKER_00,Dr. Carl Benedict Frey is the director of the program on the future of work at Oxford Martin School.,2,SPEAKER_01,Understanding past technological transitions provides insight into future ones.,0.1391756385564804,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
1,SPEAKER_00,Dr. Carl Benedict Frey is the director of the program on the future of work at Oxford Martin School.,6,SPEAKER_01,Policy interventions such as welfare systems and public education are necessary to mitigate the adverse short-term impacts of technological disruption.,0.13219839334487915,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
1,SPEAKER_00,Dr. Carl Benedict Frey is the director of the program on the future of work at Oxford Martin School.,3,SPEAKER_01,Skills required for stable employment are increasingly tied to formal education or specialized training.,0.1272074282169342,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
1,SPEAKER_00,The interview topic is 'What history tells us about our future with artificial intelligence.',2,SPEAKER_01,Understanding past technological transitions provides insight into future ones.,0.4821869730949402,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
1,SPEAKER_00,The interview topic is 'What history tells us about our future with artificial intelligence.',3,SPEAKER_01,AI-driven automation follows a trajectory similar to earlier waves of mechanization.,0.4217514991760254,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
1,SPEAKER_00,The interview topic is 'What history tells us about our future with artificial intelligence.',3,SPEAKER_01,Historical patterns of technological displacement can inform expectations about future impacts.,0.3388068675994873,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
1,SPEAKER_00,Dr. Carl Benedict Frey has authored works related to artificial intelligence and the future of work.,3,SPEAKER_01,AI-driven automation follows a trajectory similar to earlier waves of mechanization.,0.35906219482421875,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
1,SPEAKER_00,Dr. Carl Benedict Frey has authored works related to artificial intelligence and the future of work.,2,SPEAKER_01,Understanding past technological transitions provides insight into future ones.,0.3153277039527893,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
1,SPEAKER_00,Dr. Carl Benedict Frey has authored works related to artificial intelligence and the future of work.,2,SPEAKER_01,Workers' experiences are fundamentally altered by shifts in production technologies.,0.2450495809316635,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,The speaker is an economist and economic historian.,1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.3493148684501648,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,The speaker is an economist and economic historian.,1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.30581170320510864,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,The speaker is an economist and economic historian.,1,SPEAKER_00,Audiences expect speakers to introduce themselves during interviews.,0.26052752137184143,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,The speaker's primary area of expertise is technological change.,1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.47380441427230835,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,The speaker's primary area of expertise is technological change.,1,SPEAKER_00,Listeners will benefit from hearing a concise professional background before substantive discussion begins.,0.42216524481773376,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,The speaker's primary area of expertise is technological change.,1,SPEAKER_00,Audiences expect speakers to introduce themselves during interviews.,0.3977612853050232,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,The speaker is deeply interested in labor market transitions caused by technology.,1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.38922297954559326,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,The speaker is deeply interested in labor market transitions caused by technology.,1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.38637253642082214,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,The speaker is deeply interested in labor market transitions caused by technology.,1,SPEAKER_00,Audiences expect speakers to introduce themselves during interviews.,0.3413384258747101,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,Technological change affects both consumers and workers.,1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.24368691444396973,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,Technological change affects both consumers and workers.,1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.16115030646324158,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,Technological change affects both consumers and workers.,1,SPEAKER_00,Historical patterns can inform predictions about future developments in artificial intelligence.,0.12932169437408447,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,Historical shifts in the labor market have been driven by technology.,1,SPEAKER_00,Historical patterns can inform predictions about future developments in artificial intelligence.,0.30766814947128296,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,Historical shifts in the labor market have been driven by technology.,1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.282515287399292,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,Historical shifts in the labor market have been driven by technology.,1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.1949530392885208,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,Past transitions include movement from farms to air-conditioned offices.,1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.14812959730625153,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,Past transitions include movement from farms to air-conditioned offices.,1,SPEAKER_00,Historical patterns can inform predictions about future developments in artificial intelligence.,0.12023989856243134,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,Past transitions include movement from farms to air-conditioned offices.,1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.08474954962730408,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,Future labor market transitions may involve virtual spaces.,1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.3818509578704834,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,Future labor market transitions may involve virtual spaces.,1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.24016502499580383,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
2,SPEAKER_01,Future labor market transitions may involve virtual spaces.,1,SPEAKER_00,Historical patterns can inform predictions about future developments in artificial intelligence.,0.21396511793136597,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,Wages stagnated or declined for lower-income workers during the first industrial revolution.,1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.087927907705307,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,Wages stagnated or declined for lower-income workers during the first industrial revolution.,1,SPEAKER_00,Historical patterns can inform predictions about future developments in artificial intelligence.,0.07911992818117142,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,Wages stagnated or declined for lower-income workers during the first industrial revolution.,1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.04005774110555649,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,Artificial intelligence is fundamentally different from the technologies of the first industrial revolution.,1,SPEAKER_00,Historical patterns can inform predictions about future developments in artificial intelligence.,0.4990360736846924,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,Artificial intelligence is fundamentally different from the technologies of the first industrial revolution.,1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.2799270749092102,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,Artificial intelligence is fundamentally different from the technologies of the first industrial revolution.,1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.2482665479183197,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,People displaced by technological change often need to find new occupations.,1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.3231751322746277,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,People displaced by technological change often need to find new occupations.,1,SPEAKER_00,Historical patterns can inform predictions about future developments in artificial intelligence.,0.2690093517303467,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,People displaced by technological change often need to find new occupations.,1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.18472161889076233,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,"During periods of low skill-based job availability, lower-skilled workers face difficulty finding well-paying employment.",1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.17687806487083435,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,"During periods of low skill-based job availability, lower-skilled workers face difficulty finding well-paying employment.",1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.1447792649269104,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,"During periods of low skill-based job availability, lower-skilled workers face difficulty finding well-paying employment.",1,SPEAKER_00,Historical patterns can inform predictions about future developments in artificial intelligence.,0.11566655337810516,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,Artificial intelligence shares certain social and economic effects with previous industrial revolutions.,1,SPEAKER_00,Historical patterns can inform predictions about future developments in artificial intelligence.,0.5423908233642578,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,Artificial intelligence shares certain social and economic effects with previous industrial revolutions.,1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.3135400116443634,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,Artificial intelligence shares certain social and economic effects with previous industrial revolutions.,1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.2733690142631531,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,"Over the past 30 years, automation has led middle-income workers to shift into lower-paying jobs.",1,SPEAKER_00,Historical patterns can inform predictions about future developments in artificial intelligence.,0.2731128931045532,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,"Over the past 30 years, automation has led middle-income workers to shift into lower-paying jobs.",1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.2040427178144455,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,"Over the past 30 years, automation has led middle-income workers to shift into lower-paying jobs.",1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.1918492615222931,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,Artificial intelligence causes structural changes in labor markets.,1,SPEAKER_00,Historical patterns can inform predictions about future developments in artificial intelligence.,0.44979023933410645,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,Artificial intelligence causes structural changes in labor markets.,1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.3893077075481415,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,Artificial intelligence causes structural changes in labor markets.,1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.18762752413749695,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,AI primarily threatens jobs that do not require advanced education or formal credentials.,1,SPEAKER_00,Historical patterns can inform predictions about future developments in artificial intelligence.,0.3879823684692383,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,AI primarily threatens jobs that do not require advanced education or formal credentials.,1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.33852481842041016,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,AI primarily threatens jobs that do not require advanced education or formal credentials.,1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.3213253915309906,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,Artificial intelligence is a labor-saving technology similar to historical spinning machines.,1,SPEAKER_00,Historical patterns can inform predictions about future developments in artificial intelligence.,0.5626496076583862,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,Artificial intelligence is a labor-saving technology similar to historical spinning machines.,1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.36012786626815796,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,Artificial intelligence is a labor-saving technology similar to historical spinning machines.,1,SPEAKER_00,A person’s academic title and institutional affiliation signal credibility on technological futures.,0.2884182035923004,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,"Jobs like taxi driving, receptionist work, and call center roles are vulnerable to AI disruption.",1,SPEAKER_00,Historical patterns can inform predictions about future developments in artificial intelligence.,0.39437150955200195,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
3,SPEAKER_01,"Jobs like taxi driving, receptionist work, and call center roles are vulnerable to AI disruption.",1,SPEAKER_00,Expertise in AI and labor markets justifies inviting someone as a guest on a discussion panel.,0.3842223286628723,10,What_history_can_teach_us_about_the_future_of_AI_de90e4fe5f,prompt1
