pair_id,category,episode_id,source_turn_idx,future_horizon,true_future_turn_idx,true_future_turn_move_label,condition,base_condition,representation_budget,representation_token_count,budget_tokenizer,explicit_count,assumption_count,context_explicit_count,context_assumption_count,all_assumption_count,source_word_count,original_boundary_verified,analysis_subset_flags,accuracy,order_consistency_rate,candidate_count,expected_comparison_row_count,parsed_comparison_row_count,complete_comparison_count,condition_available,control_unavailable_reason,candidate_pool_complete,full_retained,assumption_eligible,sparse_explicit,dense_explicit,complete_case
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:33:34:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,33,1,34,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,295.0,whitespace_v1,10,3,29,12,10,139,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5833333333333334,0.16666666666666666,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:33:34:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,33,1,34,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,295.0,whitespace_v1,10,3,29,12,10,139,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:35:36:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,35,1,36,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,5,3,23,12,5,100,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:35:36:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,35,1,36,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,295.0,whitespace_v1,5,3,23,12,5,100,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:35:36:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,35,1,36,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,295.0,whitespace_v1,5,3,23,12,5,100,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:35:36:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,35,1,36,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,295.0,whitespace_v1,5,3,23,12,5,100,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:35:36:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,35,1,36,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,295.0,whitespace_v1,5,3,23,12,5,100,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:40:41:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,40,1,41,Agree / Align,raw_history_b256,raw_history,256,256.0,whitespace_v1,7,3,30,12,7,100,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:40:41:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,40,1,41,Agree / Align,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,289.0,whitespace_v1,7,3,30,12,7,100,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:40:41:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,40,1,41,Agree / Align,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,289.0,whitespace_v1,7,3,30,12,7,100,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:40:41:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,40,1,41,Agree / Align,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,289.0,whitespace_v1,7,3,30,12,7,100,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:40:41:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,40,1,41,Agree / Align,raw_history_explicit_b256,raw_history_explicit,256,289.0,whitespace_v1,7,3,30,12,7,100,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:40:43:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,40,3,43,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,7,3,30,12,7,100,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:40:43:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,40,3,43,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,289.0,whitespace_v1,7,3,30,12,7,100,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:40:43:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,40,3,43,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,289.0,whitespace_v1,7,3,30,12,7,100,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:40:43:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,40,3,43,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,289.0,whitespace_v1,7,3,30,12,7,100,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:40:43:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,40,3,43,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,289.0,whitespace_v1,7,3,30,12,7,100,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:41:42:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,41,1,42,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,10,3,30,12,10,542,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:41:42:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,41,1,42,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,295.0,whitespace_v1,10,3,30,12,10,542,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:41:42:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,41,1,42,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,295.0,whitespace_v1,10,3,30,12,10,542,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:41:42:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,41,1,42,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,295.0,whitespace_v1,10,3,30,12,10,542,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:41:42:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,41,1,42,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,295.0,whitespace_v1,10,3,30,12,10,542,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:42:43:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,42,1,43,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,4,3,31,12,5,53,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,True,False,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:42:43:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,42,1,43,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,283.0,whitespace_v1,4,3,31,12,5,53,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,True,False,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:42:43:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,42,1,43,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,283.0,whitespace_v1,4,3,31,12,5,53,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,True,False,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:42:43:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,42,1,43,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,283.0,whitespace_v1,4,3,31,12,5,53,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,True,False,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:42:43:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,42,1,43,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,283.0,whitespace_v1,4,3,31,12,5,53,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,True,False,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:44:45:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,44,1,45,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,5,3,26,12,5,122,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:44:45:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,44,1,45,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,292.0,whitespace_v1,5,3,26,12,5,122,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:44:45:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,44,1,45,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,292.0,whitespace_v1,5,3,26,12,5,122,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:44:45:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,44,1,45,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,292.0,whitespace_v1,5,3,26,12,5,122,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:44:45:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,44,1,45,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,292.0,whitespace_v1,5,3,26,12,5,122,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5833333333333334,0.16666666666666666,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:44:47:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,44,3,47,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,5,3,26,12,5,122,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:44:47:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,44,3,47,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,292.0,whitespace_v1,5,3,26,12,5,122,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:44:47:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,44,3,47,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,292.0,whitespace_v1,5,3,26,12,5,122,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:44:47:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,44,3,47,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,292.0,whitespace_v1,5,3,26,12,5,122,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:44:47:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,44,3,47,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,292.0,whitespace_v1,5,3,26,12,5,122,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:44:49:h5,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,44,5,49,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,5,3,26,12,5,122,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:44:49:h5,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,44,5,49,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,292.0,whitespace_v1,5,3,26,12,5,122,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:44:49:h5,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,44,5,49,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,292.0,whitespace_v1,5,3,26,12,5,122,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:44:49:h5,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,44,5,49,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,292.0,whitespace_v1,5,3,26,12,5,122,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:44:49:h5,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,44,5,49,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,292.0,whitespace_v1,5,3,26,12,5,122,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:46:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,45,1,46,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,10,3,26,12,10,323,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:46:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,45,1,46,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,293.0,whitespace_v1,10,3,26,12,10,323,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:46:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,45,1,46,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,293.0,whitespace_v1,10,3,26,12,10,323,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:46:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,45,1,46,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,293.0,whitespace_v1,10,3,26,12,10,323,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:46:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,45,1,46,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,293.0,whitespace_v1,10,3,26,12,10,323,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:48:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,45,3,48,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,10,3,26,12,10,323,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:48:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,45,3,48,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,293.0,whitespace_v1,10,3,26,12,10,323,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:48:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,45,3,48,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,293.0,whitespace_v1,10,3,26,12,10,323,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:48:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,45,3,48,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,293.0,whitespace_v1,10,3,26,12,10,323,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:48:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,45,3,48,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,293.0,whitespace_v1,10,3,26,12,10,323,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:50:h5,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,45,5,50,Clarification Request (Specific),raw_history_b256,raw_history,256,256.0,whitespace_v1,10,3,26,12,10,323,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:50:h5,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,45,5,50,Clarification Request (Specific),raw_history_true_assumptions_b256,raw_history_true_assumptions,256,293.0,whitespace_v1,10,3,26,12,10,323,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:50:h5,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,45,5,50,Clarification Request (Specific),raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,293.0,whitespace_v1,10,3,26,12,10,323,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:50:h5,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,45,5,50,Clarification Request (Specific),raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,293.0,whitespace_v1,10,3,26,12,10,323,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:45:50:h5,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,45,5,50,Clarification Request (Specific),raw_history_explicit_b256,raw_history_explicit,256,293.0,whitespace_v1,10,3,26,12,10,323,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:46:47:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,46,1,47,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,5,3,27,12,5,109,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.625,0.25,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:46:47:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,46,1,47,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,295.0,whitespace_v1,5,3,27,12,5,109,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.6041666666666666,0.20833333333333334,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:46:47:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,46,1,47,Assert / Elaborate,raw_history_different_episode_assumptions_b256,raw_history_different_episode_assumptions,256,295.0,whitespace_v1,5,3,27,12,5,109,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:46:47:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,46,1,47,Assert / Elaborate,raw_history_same_episode_random_turn_assumptions_b256,raw_history_same_episode_random_turn_assumptions,256,295.0,whitespace_v1,5,3,27,12,5,109,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:46:47:h1,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,46,1,47,Assert / Elaborate,raw_history_explicit_b256,raw_history_explicit,256,295.0,whitespace_v1,5,3,27,12,5,109,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5833333333333334,0.16666666666666666,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:46:49:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,46,3,49,Assert / Elaborate,raw_history_b256,raw_history,256,256.0,whitespace_v1,5,3,27,12,5,109,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5,0.0,25,48,48,24,True,,True,True,True,False,True,True
commentary:099__Daniel_Fluitt_of_Thrift_Store_Cowboys:46:49:h3,commentary,099__Daniel_Fluitt_of_Thrift_Store_Cowboys,46,3,49,Assert / Elaborate,raw_history_true_assumptions_b256,raw_history_true_assumptions,256,295.0,whitespace_v1,5,3,27,12,5,109,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5208333333333334,0.041666666666666664,25,48,48,24,True,,True,True,True,False,True,True
