pair_id,category,episode_id,source_turn_idx,future_horizon,true_future_turn_idx,true_future_turn_move_label,condition,explicit_count,assumption_count,all_assumption_count,source_word_count,original_boundary_verified,analysis_subset_flags,accuracy,order_consistency_rate,candidate_count,expected_comparison_row_count,parsed_comparison_row_count,complete_comparison_count,condition_available,control_unavailable_reason,candidate_pool_complete,full_retained,assumption_eligible,sparse_explicit,dense_explicit,complete_case
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:20:21:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,20,1,21,Assert / Elaborate,raw_turn_with_history,8,3,7,85,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.9375,0.875,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:20:21:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,20,1,21,Assert / Elaborate,raw_turn_plus_assumptions,8,3,7,85,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8958333333333334,0.7916666666666666,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:20:21:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,20,1,21,Assert / Elaborate,explicit_only,8,3,7,85,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.5416666666666666,0.3333333333333333,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:20:21:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,20,1,21,Assert / Elaborate,explicit_plus_top3_assumptions,8,3,7,85,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7291666666666666,0.625,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:20:21:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,20,1,21,Assert / Elaborate,explicit_plus_shuffled_assumptions,8,3,7,85,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.4375,0.4583333333333333,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:20:21:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,20,1,21,Assert / Elaborate,explicit_plus_wrong_episode_assumptions,8,3,7,85,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.6875,0.375,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:21:22:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,21,1,22,Assert / Elaborate,raw_turn,10,3,10,310,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.9375,0.875,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:21:22:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,21,1,22,Assert / Elaborate,raw_turn_with_history,10,3,10,310,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.875,0.8333333333333334,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:21:22:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,21,1,22,Assert / Elaborate,raw_turn_plus_assumptions,10,3,10,310,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.9166666666666666,0.8333333333333334,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:21:22:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,21,1,22,Assert / Elaborate,explicit_only,10,3,10,310,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.9166666666666666,0.8333333333333334,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:21:22:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,21,1,22,Assert / Elaborate,explicit_plus_top3_assumptions,10,3,10,310,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8958333333333334,0.875,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:21:22:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,21,1,22,Assert / Elaborate,explicit_plus_shuffled_assumptions,10,3,10,310,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.9583333333333334,0.9166666666666666,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:21:22:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,21,1,22,Assert / Elaborate,explicit_plus_wrong_episode_assumptions,10,3,10,310,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7708333333333334,0.875,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:24:25:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,24,1,25,Answer,raw_turn,8,3,5,145,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7916666666666666,0.6666666666666666,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:24:25:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,24,1,25,Answer,raw_turn_with_history,8,3,5,145,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8958333333333334,0.7916666666666666,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:24:25:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,24,1,25,Answer,raw_turn_plus_assumptions,8,3,5,145,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7916666666666666,0.6666666666666666,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:24:25:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,24,1,25,Answer,explicit_only,8,3,5,145,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7291666666666666,0.4583333333333333,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:24:25:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,24,1,25,Answer,explicit_plus_top3_assumptions,8,3,5,145,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7083333333333334,0.4166666666666667,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:24:25:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,24,1,25,Answer,explicit_plus_shuffled_assumptions,8,3,5,145,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7083333333333334,0.5,25,48,48,24,True,,True,True,True,False,True,True
commentary:0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF:24:25:h1,commentary,0014_-QUALITY_CONTENT_W__SIMON_LUCKHOFF,24,1,25,Answer,explicit_plus_wrong_episode_assumptions,8,3,5,145,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7708333333333334,0.5416666666666666,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:1:2:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,1,1,2,Clarification Request (Specific),raw_turn,5,3,5,68,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.5416666666666666,0.5833333333333334,25,48,48,24,True,,True,True,True,False,True,False
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:1:2:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,1,1,2,Clarification Request (Specific),raw_turn_with_history,5,3,5,68,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.625,0.5833333333333334,25,48,48,24,True,,True,True,True,False,True,False
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:1:2:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,1,1,2,Clarification Request (Specific),raw_turn_plus_assumptions,5,3,5,68,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.4583333333333333,0.6666666666666666,25,48,48,24,True,,True,True,True,False,True,False
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:1:2:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,1,1,2,Clarification Request (Specific),explicit_only,5,3,5,68,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.6875,0.625,25,48,48,24,True,,True,True,True,False,True,False
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:1:2:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,1,1,2,Clarification Request (Specific),explicit_plus_top3_assumptions,5,3,5,68,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.6666666666666666,0.8333333333333334,25,48,48,24,True,,True,True,True,False,True,False
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:1:2:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,1,1,2,Clarification Request (Specific),explicit_plus_shuffled_assumptions,5,3,5,68,True,"[""full"", ""assumption_eligible"", ""dense_explicit""]",0.6875,0.625,25,48,48,24,True,,True,True,True,False,True,False
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:1:2:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,1,1,2,Clarification Request (Specific),explicit_plus_wrong_episode_assumptions,5,3,5,68,True,[],,,25,48,0,0,False,no_valid_same_episode_earlier_nonadjacent_donor,True,False,False,False,False,False
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:5:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,4,1,5,Agree / Align,raw_turn,7,3,7,151,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8125,0.625,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:5:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,4,1,5,Agree / Align,raw_turn_with_history,7,3,7,151,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.875,0.8333333333333334,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:5:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,4,1,5,Agree / Align,raw_turn_plus_assumptions,7,3,7,151,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8541666666666666,0.7083333333333334,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:5:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,4,1,5,Agree / Align,explicit_only,7,3,7,151,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8125,0.625,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:5:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,4,1,5,Agree / Align,explicit_plus_top3_assumptions,7,3,7,151,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.875,0.75,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:5:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,4,1,5,Agree / Align,explicit_plus_shuffled_assumptions,7,3,7,151,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.875,0.8333333333333334,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:5:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,4,1,5,Agree / Align,explicit_plus_wrong_episode_assumptions,7,3,7,151,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8541666666666666,0.7083333333333334,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:7:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,4,3,7,Assert / Elaborate,raw_turn,7,3,7,151,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7916666666666666,0.5833333333333334,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:7:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,4,3,7,Assert / Elaborate,raw_turn_with_history,7,3,7,151,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.9583333333333334,0.9166666666666666,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:7:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,4,3,7,Assert / Elaborate,raw_turn_plus_assumptions,7,3,7,151,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.875,0.75,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:7:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,4,3,7,Assert / Elaborate,explicit_only,7,3,7,151,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8958333333333334,0.875,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:7:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,4,3,7,Assert / Elaborate,explicit_plus_top3_assumptions,7,3,7,151,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.875,0.75,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:7:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,4,3,7,Assert / Elaborate,explicit_plus_shuffled_assumptions,7,3,7,151,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8958333333333334,0.7916666666666666,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:4:7:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,4,3,7,Assert / Elaborate,explicit_plus_wrong_episode_assumptions,7,3,7,151,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.9166666666666666,0.8333333333333334,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:6:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,5,1,6,Assert / Elaborate,raw_turn,4,3,5,79,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.7708333333333334,0.5416666666666666,25,48,48,24,True,,True,True,True,True,False,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:6:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,5,1,6,Assert / Elaborate,raw_turn_with_history,4,3,5,79,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.7708333333333334,0.7083333333333334,25,48,48,24,True,,True,True,True,True,False,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:6:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,5,1,6,Assert / Elaborate,raw_turn_plus_assumptions,4,3,5,79,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.7708333333333334,0.5416666666666666,25,48,48,24,True,,True,True,True,True,False,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:6:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,5,1,6,Assert / Elaborate,explicit_only,4,3,5,79,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.8333333333333334,0.6666666666666666,25,48,48,24,True,,True,True,True,True,False,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:6:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,5,1,6,Assert / Elaborate,explicit_plus_top3_assumptions,4,3,5,79,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.875,0.75,25,48,48,24,True,,True,True,True,True,False,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:6:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,5,1,6,Assert / Elaborate,explicit_plus_shuffled_assumptions,4,3,5,79,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.8541666666666666,0.7083333333333334,25,48,48,24,True,,True,True,True,True,False,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:6:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,5,1,6,Assert / Elaborate,explicit_plus_wrong_episode_assumptions,4,3,5,79,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.8125,0.625,25,48,48,24,True,,True,True,True,True,False,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:8:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,5,3,8,Assert / Elaborate,raw_turn,4,3,5,79,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.75,0.5833333333333334,25,48,48,24,True,,True,True,True,True,False,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:8:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,5,3,8,Assert / Elaborate,raw_turn_with_history,4,3,5,79,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.8333333333333334,0.75,25,48,48,24,True,,True,True,True,True,False,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:8:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,5,3,8,Assert / Elaborate,raw_turn_plus_assumptions,4,3,5,79,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.7916666666666666,0.75,25,48,48,24,True,,True,True,True,True,False,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:8:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,5,3,8,Assert / Elaborate,explicit_only,4,3,5,79,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.7708333333333334,0.625,25,48,48,24,True,,True,True,True,True,False,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:8:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,5,3,8,Assert / Elaborate,explicit_plus_top3_assumptions,4,3,5,79,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.8333333333333334,0.6666666666666666,25,48,48,24,True,,True,True,True,True,False,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:8:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,5,3,8,Assert / Elaborate,explicit_plus_shuffled_assumptions,4,3,5,79,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.7708333333333334,0.625,25,48,48,24,True,,True,True,True,True,False,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:5:8:h3,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,5,3,8,Assert / Elaborate,explicit_plus_wrong_episode_assumptions,4,3,5,79,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.8333333333333334,0.6666666666666666,25,48,48,24,True,,True,True,True,True,False,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:6:7:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,6,1,7,Assert / Elaborate,raw_turn,6,3,6,138,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7708333333333334,0.625,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:6:7:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,6,1,7,Assert / Elaborate,raw_turn_with_history,6,3,6,138,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8958333333333334,0.875,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:6:7:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,6,1,7,Assert / Elaborate,raw_turn_plus_assumptions,6,3,6,138,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.7916666666666666,0.6666666666666666,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:6:7:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,6,1,7,Assert / Elaborate,explicit_only,6,3,6,138,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.8125,0.7916666666666666,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:6:7:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,6,1,7,Assert / Elaborate,explicit_plus_top3_assumptions,6,3,6,138,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.9375,0.875,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:6:7:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,6,1,7,Assert / Elaborate,explicit_plus_shuffled_assumptions,6,3,6,138,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.875,0.8333333333333334,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:6:7:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,6,1,7,Assert / Elaborate,explicit_plus_wrong_episode_assumptions,6,3,6,138,True,"[""full"", ""assumption_eligible"", ""dense_explicit"", ""complete_case""]",0.875,0.8333333333333334,25,48,48,24,True,,True,True,True,False,True,True
commentary:004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo:7:8:h1,commentary,004_-__Dance_Floor_Anthem__I_Don_t_Wanna_Be_In_Love__x_Angela_Mastrogiacomo,7,1,8,Assert / Elaborate,raw_turn,4,3,4,83,True,"[""full"", ""assumption_eligible"", ""sparse_explicit"", ""complete_case""]",0.8541666666666666,0.7083333333333334,25,48,48,24,True,,True,True,True,True,False,True
