analysis_subset,condition,base_condition,representation_budget,future_horizon,true_future_turn_move_label,pair_count,accuracy,accuracy_ci95_low,accuracy_ci95_high,accuracy_ci_unstable,cluster_count,mean_order_consistency_rate,mean_order_consistency_rate_ci95_low,mean_order_consistency_rate_ci95_high,mean_order_consistency_rate_ci_unstable
full,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,3,Topic Shift,1,0.7916666666666666,,,True,1,0.6666666666666666,,,True
full,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,3,Topic Shift,1,0.6666666666666666,,,True,1,0.3333333333333333,,,True
full,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,3,Topic Shift,1,0.6666666666666666,,,True,1,0.6666666666666666,,,True
full,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,3,Topic Shift,1,0.6458333333333334,,,True,1,0.875,,,True
full,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,3,Topic Shift,1,0.7291666666666666,,,True,1,0.4583333333333333,,,True
full,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,3,Topic Shift,1,0.7916666666666666,,,True,1,0.5833333333333334,,,True
full,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,3,Topic Shift,1,0.7708333333333334,,,True,1,0.5416666666666666,,,True
full,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,1,Topic Shift,4,0.6979166666666667,,,True,4,0.6458333333333333,,,True
full,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,1,Topic Shift,4,0.7291666666666666,,,True,4,0.7083333333333334,,,True
full,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,1,Topic Shift,4,0.7291666666666666,,,True,4,0.75,,,True
full,raw_history_b128,raw_history,128,5,Agree / Align,2,0.6875,,,True,1,0.5,,,True
full,raw_history_b256,raw_history,256,5,Agree / Align,2,0.75,,,True,1,0.625,,,True
full,raw_history_b512,raw_history,512,5,Agree / Align,2,0.7083333333333333,,,True,1,0.625,,,True
full,structured_explicit_history_b128,structured_explicit_history,128,5,Agree / Align,2,0.7916666666666667,,,True,1,0.625,,,True
full,structured_explicit_history_b256,structured_explicit_history,256,5,Agree / Align,2,0.84375,,,True,1,0.7291666666666667,,,True
full,structured_explicit_history_b512,structured_explicit_history,512,5,Agree / Align,2,0.8333333333333334,,,True,1,0.7916666666666667,,,True
full,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,5,Agree / Align,2,0.6875,,,True,1,0.5416666666666666,,,True
full,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,5,Agree / Align,2,0.84375,,,True,1,0.8541666666666666,,,True
full,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,5,Agree / Align,2,0.84375,,,True,1,0.7291666666666666,,,True
full,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,5,Agree / Align,2,0.6458333333333334,,,True,1,0.375,,,True
full,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,5,Agree / Align,2,0.8229166666666666,,,True,1,0.6875,,,True
full,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,5,Agree / Align,2,0.8125,,,True,1,0.7916666666666667,,,True
full,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,5,Agree / Align,2,0.6979166666666666,,,True,1,0.5208333333333333,,,True
full,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,5,Agree / Align,2,0.8229166666666666,,,True,1,0.6875,,,True
full,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,5,Agree / Align,2,0.7916666666666666,,,True,1,0.6666666666666667,,,True
full,raw_history_b128,raw_history,128,5,Answer,3,0.8125,,,True,1,0.6805555555555555,,,True
full,raw_history_b256,raw_history,256,5,Answer,3,0.8888888888888888,,,True,1,0.8333333333333334,,,True
full,raw_history_b512,raw_history,512,5,Answer,3,0.8888888888888888,,,True,1,0.8333333333333334,,,True
full,structured_explicit_history_b128,structured_explicit_history,128,5,Answer,3,0.8541666666666666,,,True,1,0.7638888888888888,,,True
full,structured_explicit_history_b256,structured_explicit_history,256,5,Answer,3,0.8958333333333334,,,True,1,0.7916666666666666,,,True
full,structured_explicit_history_b512,structured_explicit_history,512,5,Answer,3,0.9097222222222222,,,True,1,0.9027777777777778,,,True
full,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,5,Answer,3,0.875,,,True,1,0.7777777777777778,,,True
full,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,5,Answer,3,0.8958333333333334,,,True,1,0.875,,,True
full,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,5,Answer,3,0.9375,,,True,1,0.9027777777777778,,,True
full,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,5,Answer,3,0.7777777777777777,,,True,1,0.6666666666666666,,,True
full,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,5,Answer,3,0.8472222222222222,,,True,1,0.8333333333333334,,,True
full,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,5,Answer,3,0.8611111111111112,,,True,1,0.7777777777777778,,,True
full,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,5,Answer,3,0.8263888888888888,,,True,1,0.7361111111111112,,,True
full,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,5,Answer,3,0.8472222222222222,,,True,1,0.8333333333333334,,,True
full,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,5,Answer,3,0.8680555555555555,,,True,1,0.7916666666666666,,,True
full,raw_history_b128,raw_history,128,3,Answer,3,0.7430555555555557,,,True,1,0.5416666666666666,,,True
full,raw_history_b256,raw_history,256,3,Answer,3,0.7847222222222222,,,True,1,0.7083333333333334,,,True
full,raw_history_b512,raw_history,512,3,Answer,3,0.763888888888889,,,True,1,0.7222222222222223,,,True
full,structured_explicit_history_b128,structured_explicit_history,128,3,Answer,3,0.7777777777777778,,,True,1,0.7222222222222222,,,True
full,structured_explicit_history_b256,structured_explicit_history,256,3,Answer,3,0.9097222222222222,,,True,1,0.875,,,True
full,structured_explicit_history_b512,structured_explicit_history,512,3,Answer,3,0.923611111111111,,,True,1,0.9027777777777778,,,True
full,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,3,Answer,3,0.7291666666666666,,,True,1,0.7083333333333334,,,True
full,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,3,Answer,3,0.8333333333333334,,,True,1,0.6944444444444445,,,True
full,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,3,Answer,3,0.8611111111111112,,,True,1,0.8055555555555555,,,True
full,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,3,Answer,3,0.6875,,,True,1,0.5416666666666666,,,True
full,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,3,Answer,3,0.861111111111111,,,True,1,0.75,,,True
full,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,3,Answer,3,0.888888888888889,,,True,1,0.8333333333333334,,,True
full,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,3,Answer,3,0.7569444444444443,,,True,1,0.7083333333333334,,,True
full,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,3,Answer,3,0.8472222222222222,,,True,1,0.7777777777777778,,,True
full,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,3,Answer,3,0.875,,,True,1,0.8055555555555557,,,True
assumption_eligible,raw_history_b128,raw_history,128,1,Assert / Elaborate,161,0.8676242236024845,0.8491297192225531,0.8878061779581277,False,24,0.7740683229813664,0.7369460123960409,0.8104843312711738,False
assumption_eligible,raw_history_b256,raw_history,256,1,Assert / Elaborate,161,0.8975155279503105,0.8798793714763917,0.9130714377776015,False,24,0.8369565217391305,0.8101241239362083,0.8616869307832424,False
assumption_eligible,raw_history_b512,raw_history,512,1,Assert / Elaborate,161,0.9081262939958591,0.8904208444404056,0.9215776968961682,False,24,0.8612836438923397,0.8368247688477952,0.8821987163355735,False
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,1,Assert / Elaborate,161,0.8513198757763976,0.8210258691455583,0.8765723006272402,False,24,0.790631469979296,0.7546638985938017,0.8193236357236073,False
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,1,Assert / Elaborate,161,0.8649068322981367,0.8392274252977993,0.8835430714503189,False,24,0.8317805383022774,0.8033452908320493,0.8542810846560845,False
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,1,Assert / Elaborate,161,0.8659420289855073,0.8466904837634799,0.8807593780887077,False,24,0.8209109730848863,0.7907566327723236,0.840972536103299,False
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,1,Assert / Elaborate,161,0.8501552795031055,0.8178488612082362,0.8775859478766294,False,24,0.7851966873706003,0.7539188118091914,0.8202750962348129,False
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,1,Assert / Elaborate,161,0.8792701863354038,0.8567858115468409,0.8981224805940178,False,24,0.8377329192546584,0.8076834045584044,0.8633003909510483,False
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,1,Assert / Elaborate,161,0.8751293995859214,0.8559226224518327,0.8900749016981993,False,24,0.8263457556935819,0.798429232804233,0.8490191833933312,False
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,1,Assert / Elaborate,161,0.7923136645962733,0.7556243839605736,0.8207408863644241,False,24,0.6886645962732919,0.6364701376816259,0.7235180334778419,False
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,1,Assert / Elaborate,161,0.8328157349896479,0.8066006549034331,0.8515351824992188,False,24,0.7769151138716357,0.7349051458067264,0.8058321013590621,False
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,1,Assert / Elaborate,161,0.8395445134575571,0.8196831823986996,0.8551015332397004,False,24,0.7784679089026915,0.7363132255389719,0.8068631965616532,False
assumption_eligible,raw_history_b128,raw_history,128,3,Assert / Elaborate,74,0.6998873873873873,,,True,12,0.6711711711711711,,,True
assumption_eligible,raw_history_b256,raw_history,256,3,Assert / Elaborate,74,0.7339527027027029,,,True,12,0.7347972972972973,,,True
assumption_eligible,raw_history_b512,raw_history,512,3,Assert / Elaborate,74,0.7671734234234233,,,True,12,0.7629504504504503,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,3,Assert / Elaborate,74,0.7021396396396395,,,True,12,0.7072072072072072,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,3,Assert / Elaborate,74,0.7280405405405406,,,True,12,0.7533783783783784,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,3,Assert / Elaborate,74,0.7395833333333333,,,True,12,0.759572072072072,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,3,Assert / Elaborate,74,0.701295045045045,,,True,12,0.6841216216216216,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,3,Assert / Elaborate,74,0.7215653153153154,,,True,12,0.7663288288288288,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,3,Assert / Elaborate,74,0.7463400900900902,,,True,12,0.7629504504504504,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,3,Assert / Elaborate,74,0.6579391891891891,,,True,12,0.5737612612612611,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,3,Assert / Elaborate,74,0.6739864864864865,,,True,12,0.6846846846846847,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,3,Assert / Elaborate,74,0.7117117117117117,,,True,12,0.6903153153153153,,,True
assumption_eligible,raw_history_b128,raw_history,128,1,Clarification Request (Specific),16,0.7591145833333333,,,True,10,0.6692708333333333,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,Clarification Request (Specific),16,0.8072916666666667,,,True,10,0.71875,,,True
assumption_eligible,raw_history_b512,raw_history,512,1,Clarification Request (Specific),16,0.8346354166666667,,,True,10,0.7578125,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,1,Clarification Request (Specific),16,0.7552083333333334,,,True,10,0.6614583333333334,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,1,Clarification Request (Specific),16,0.8098958333333334,,,True,10,0.7708333333333333,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,1,Clarification Request (Specific),16,0.8020833333333334,,,True,10,0.765625,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,1,Clarification Request (Specific),16,0.7786458333333334,,,True,10,0.6927083333333334,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,1,Clarification Request (Specific),16,0.8229166666666667,,,True,10,0.8125,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,1,Clarification Request (Specific),16,0.8190104166666667,,,True,10,0.7786458333333334,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,1,Clarification Request (Specific),16,0.7200520833333333,,,True,10,0.5963541666666666,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,1,Clarification Request (Specific),16,0.7877604166666667,,,True,10,0.7578125,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,1,Clarification Request (Specific),16,0.7747395833333334,,,True,10,0.7473958333333334,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,1,Clarification Request (Specific),14,0.7797619047619049,,,True,9,0.6607142857142856,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,1,Clarification Request (Specific),14,0.8437499999999999,,,True,9,0.7946428571428573,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,1,Clarification Request (Specific),14,0.8288690476190476,,,True,9,0.7648809523809524,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,1,Assert / Elaborate,123,0.8221544715447154,,,True,18,0.7344173441734418,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,1,Assert / Elaborate,123,0.8523035230352303,,,True,18,0.7987804878048781,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,1,Assert / Elaborate,123,0.8568766937669378,,,True,18,0.7957317073170732,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,3,Assert / Elaborate,62,0.7083333333333335,,,True,11,0.6518817204301076,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,3,Assert / Elaborate,62,0.7224462365591398,,,True,11,0.7647849462365591,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,3,Assert / Elaborate,62,0.7365591397849462,,,True,11,0.7338709677419354,,,True
assumption_eligible,raw_history_b128,raw_history,128,5,Assert / Elaborate,38,0.6255482456140351,,,True,8,0.6874999999999999,,,True
assumption_eligible,raw_history_b256,raw_history,256,5,Assert / Elaborate,38,0.6398026315789473,,,True,8,0.7138157894736841,,,True
assumption_eligible,raw_history_b512,raw_history,512,5,Assert / Elaborate,38,0.6672149122807017,,,True,8,0.7774122807017544,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,5,Assert / Elaborate,38,0.6129385964912282,,,True,8,0.6885964912280702,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,5,Assert / Elaborate,38,0.6255482456140351,,,True,8,0.7247807017543859,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,5,Assert / Elaborate,38,0.6419956140350878,,,True,8,0.7225877192982457,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,5,Assert / Elaborate,38,0.612390350877193,,,True,8,0.6546052631578947,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,5,Assert / Elaborate,38,0.6069078947368421,,,True,8,0.7225877192982457,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,5,Assert / Elaborate,38,0.6644736842105265,,,True,8,0.6907894736842106,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,5,Assert / Elaborate,38,0.5789473684210527,,,True,8,0.5482456140350879,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,5,Assert / Elaborate,38,0.6008771929824561,,,True,8,0.6798245614035088,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,5,Assert / Elaborate,38,0.6408991228070174,,,True,8,0.7006578947368421,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,5,Assert / Elaborate,34,0.625,,,True,8,0.6078431372549019,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,5,Assert / Elaborate,34,0.6470588235294119,,,True,8,0.7132352941176472,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,5,Assert / Elaborate,34,0.6697303921568627,,,True,8,0.7267156862745098,,,True
assumption_eligible,raw_history_b128,raw_history,128,1,Topic Shift,6,0.5659722222222222,,,True,6,0.701388888888889,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,Topic Shift,6,0.59375,,,True,6,0.7708333333333334,,,True
assumption_eligible,raw_history_b512,raw_history,512,1,Topic Shift,6,0.65625,,,True,6,0.826388888888889,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,1,Topic Shift,6,0.5277777777777778,,,True,6,0.7222222222222223,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,1,Topic Shift,6,0.5659722222222222,,,True,6,0.7013888888888888,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,1,Topic Shift,6,0.5381944444444443,,,True,6,0.7847222222222222,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,1,Topic Shift,6,0.5069444444444444,,,True,6,0.6805555555555557,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,1,Topic Shift,6,0.5173611111111112,,,True,6,0.7708333333333334,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,1,Topic Shift,6,0.5381944444444445,,,True,6,0.7291666666666666,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,1,Topic Shift,6,0.53125,,,True,6,0.7013888888888888,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,1,Topic Shift,6,0.5416666666666666,,,True,6,0.7638888888888888,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,1,Topic Shift,6,0.545138888888889,,,True,6,0.7152777777777778,,,True
assumption_eligible,raw_history_b128,raw_history,128,1,Agree / Align,20,0.8010416666666667,,,True,11,0.64375,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,Agree / Align,20,0.8458333333333332,,,True,11,0.7291666666666667,,,True
assumption_eligible,raw_history_b512,raw_history,512,1,Agree / Align,20,0.8614583333333334,,,True,11,0.7645833333333332,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,1,Agree / Align,20,0.8135416666666666,,,True,11,0.7270833333333333,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,1,Agree / Align,20,0.8083333333333333,,,True,11,0.775,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,1,Agree / Align,20,0.8333333333333334,,,True,11,0.8041666666666666,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,1,Agree / Align,20,0.7708333333333333,,,True,11,0.6708333333333333,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,1,Agree / Align,20,0.8385416666666666,,,True,11,0.7895833333333333,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,1,Agree / Align,20,0.8375,,,True,11,0.7499999999999999,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,1,Agree / Align,20,0.7343749999999999,,,True,11,0.6270833333333334,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,1,Agree / Align,20,0.8083333333333333,,,True,11,0.7458333333333333,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,1,Agree / Align,20,0.796875,,,True,11,0.7187500000000001,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,1,Agree / Align,19,0.7730263157894738,,,True,10,0.6644736842105263,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,1,Agree / Align,19,0.8333333333333334,,,True,10,0.7675438596491229,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,1,Agree / Align,19,0.8278508771929824,,,True,10,0.7127192982456141,,,True
assumption_eligible,raw_history_b128,raw_history,128,1,Answer,7,0.9166666666666667,,,True,5,0.8452380952380951,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,Answer,7,0.9196428571428573,,,True,5,0.8511904761904762,,,True
assumption_eligible,raw_history_b512,raw_history,512,1,Answer,7,0.9494047619047619,,,True,5,0.9107142857142857,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,1,Answer,7,0.8898809523809524,,,True,5,0.8154761904761905,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,1,Answer,7,0.9315476190476188,,,True,5,0.8988095238095238,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,1,Answer,7,0.9345238095238095,,,True,5,0.9166666666666667,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,1,Answer,7,0.9077380952380951,,,True,5,0.8392857142857143,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,1,Answer,7,0.9166666666666666,,,True,5,0.869047619047619,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,1,Answer,7,0.8988095238095237,,,True,5,0.8333333333333333,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,1,Answer,7,0.8273809523809523,,,True,5,0.6904761904761906,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,1,Answer,7,0.8660714285714286,,,True,5,0.7797619047619049,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,1,Answer,7,0.8898809523809523,,,True,5,0.8273809523809523,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,1,Answer,5,0.8125,,,True,3,0.6583333333333333,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,1,Answer,5,0.8708333333333333,,,True,3,0.775,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,1,Answer,5,0.8541666666666667,,,True,3,0.7583333333333333,,,True
assumption_eligible,raw_history_b128,raw_history,128,3,Agree / Align,5,0.6708333333333334,,,True,4,0.6583333333333333,,,True
assumption_eligible,raw_history_b256,raw_history,256,3,Agree / Align,5,0.6833333333333333,,,True,4,0.6499999999999999,,,True
assumption_eligible,raw_history_b512,raw_history,512,3,Agree / Align,5,0.7458333333333333,,,True,4,0.675,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,3,Agree / Align,5,0.5958333333333333,,,True,4,0.6583333333333334,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,3,Agree / Align,5,0.675,,,True,4,0.7166666666666666,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,3,Agree / Align,5,0.6583333333333333,,,True,4,0.7,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,3,Agree / Align,5,0.5583333333333333,,,True,4,0.55,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,3,Agree / Align,5,0.7166666666666666,,,True,4,0.7,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,3,Agree / Align,5,0.7,,,True,4,0.75,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,3,Agree / Align,5,0.4916666666666667,,,True,4,0.5666666666666667,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,3,Agree / Align,5,0.6166666666666666,,,True,4,0.6166666666666668,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,3,Agree / Align,5,0.6874999999999999,,,True,4,0.6583333333333333,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,3,Agree / Align,5,0.6375,,,True,4,0.5583333333333333,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,3,Agree / Align,5,0.7,,,True,4,0.6666666666666667,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,3,Agree / Align,5,0.7250000000000001,,,True,4,0.6833333333333333,,,True
assumption_eligible,raw_history_b128,raw_history,128,5,Clarification Request (Specific),3,0.5208333333333334,,,True,3,0.6527777777777778,,,True
assumption_eligible,raw_history_b256,raw_history,256,5,Clarification Request (Specific),3,0.5208333333333334,,,True,3,0.8194444444444443,,,True
assumption_eligible,raw_history_b512,raw_history,512,5,Clarification Request (Specific),3,0.6458333333333334,,,True,3,0.6805555555555555,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,5,Clarification Request (Specific),3,0.625,,,True,3,0.75,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,5,Clarification Request (Specific),3,0.7291666666666666,,,True,3,0.8194444444444445,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,5,Clarification Request (Specific),3,0.7430555555555555,,,True,3,0.7361111111111112,,,True
