analysis_subset,condition,base_condition,representation_budget,future_horizon,category,pair_count,accuracy,accuracy_ci95_low,accuracy_ci95_high,accuracy_ci_unstable,cluster_count,mean_order_consistency_rate,mean_order_consistency_rate_ci95_low,mean_order_consistency_rate_ci95_high,mean_order_consistency_rate_ci_unstable
full,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,3,sports,39,0.7430555555555557,,,True,3,0.7083333333333334,,,True
full,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,3,sports,33,0.7493686868686869,,,True,3,0.7032828282828283,,,True
full,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,3,sports,33,0.7556818181818182,,,True,3,0.7714646464646465,,,True
full,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,3,sports,33,0.7720959595959597,,,True,3,0.7765151515151516,,,True
full,raw_history_b128,raw_history,128,5,sports,31,0.6774193548387095,,,True,3,0.6935483870967741,,,True
full,raw_history_b256,raw_history,256,5,sports,31,0.6928763440860214,,,True,3,0.743279569892473,,,True
full,raw_history_b512,raw_history,512,5,sports,31,0.7157258064516129,,,True,3,0.7943548387096775,,,True
full,structured_explicit_history_b128,structured_explicit_history,128,5,sports,31,0.6908602150537635,,,True,3,0.7258064516129032,,,True
full,structured_explicit_history_b256,structured_explicit_history,256,5,sports,31,0.6881720430107526,,,True,3,0.7311827956989247,,,True
full,structured_explicit_history_b512,structured_explicit_history,512,5,sports,31,0.6955645161290324,,,True,3,0.7486559139784946,,,True
full,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,5,sports,31,0.6834677419354839,,,True,3,0.6653225806451611,,,True
full,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,5,sports,31,0.6854838709677421,,,True,3,0.7607526881720431,,,True
full,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,5,sports,31,0.7177419354838711,,,True,3,0.7473118279569894,,,True
full,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,5,sports,31,0.637768817204301,,,True,3,0.549731182795699,,,True
full,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,5,sports,31,0.6693548387096774,,,True,3,0.7123655913978495,,,True
full,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,5,sports,31,0.6881720430107525,,,True,3,0.7043010752688172,,,True
full,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,5,sports,27,0.6813271604938272,,,True,3,0.6466049382716049,,,True
full,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,5,sports,27,0.7052469135802469,,,True,3,0.7530864197530865,,,True
full,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,5,sports,27,0.7037037037037037,,,True,3,0.7530864197530863,,,True
assumption_eligible,raw_history_b128,raw_history,128,1,business,18,0.880787037037037,,,True,5,0.8125,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,business,18,0.8981481481481483,,,True,5,0.8472222222222222,,,True
assumption_eligible,raw_history_b512,raw_history,512,1,business,18,0.894675925925926,,,True,5,0.849537037037037,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,1,business,18,0.8368055555555556,,,True,5,0.7615740740740741,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,1,business,18,0.8564814814814814,,,True,5,0.7916666666666666,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,1,business,18,0.855324074074074,,,True,5,0.7800925925925927,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,1,business,18,0.8541666666666666,,,True,5,0.7777777777777779,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,1,business,18,0.8738425925925927,,,True,5,0.8495370370370371,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,1,business,18,0.869212962962963,,,True,5,0.8217592592592592,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,1,business,18,0.787037037037037,,,True,5,0.6481481481481483,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,1,business,18,0.8333333333333333,,,True,5,0.75,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,1,business,18,0.8310185185185185,,,True,5,0.7314814814814815,,,True
assumption_eligible,raw_history_b128,raw_history,128,3,business,4,0.875,,,True,1,0.8541666666666667,,,True
assumption_eligible,raw_history_b256,raw_history,256,3,business,4,0.84375,,,True,1,0.875,,,True
assumption_eligible,raw_history_b512,raw_history,512,3,business,4,0.8697916666666666,,,True,1,0.90625,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,3,business,4,0.828125,,,True,1,0.7604166666666666,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,3,business,4,0.8072916666666666,,,True,1,0.78125,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,3,business,4,0.828125,,,True,1,0.7812499999999999,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,3,business,4,0.8229166666666666,,,True,1,0.7291666666666667,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,3,business,4,0.8489583333333334,,,True,1,0.8020833333333334,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,3,business,4,0.875,,,True,1,0.8125,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,3,business,4,0.6875,,,True,1,0.5416666666666667,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,3,business,4,0.6979166666666666,,,True,1,0.6458333333333333,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,3,business,4,0.7447916666666666,,,True,1,0.6770833333333334,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,1,business,11,0.8636363636363636,,,True,4,0.7954545454545456,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,1,business,11,0.8522727272727273,,,True,4,0.7954545454545454,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,1,business,11,0.8674242424242423,,,True,4,0.7954545454545454,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,3,business,3,0.8125,,,True,1,0.7638888888888888,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,3,business,3,0.8125,,,True,1,0.8472222222222222,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,3,business,3,0.8472222222222222,,,True,1,0.8333333333333334,,,True
assumption_eligible,raw_history_b128,raw_history,128,5,business,1,0.7291666666666666,,,True,1,0.9583333333333334,,,True
assumption_eligible,raw_history_b256,raw_history,256,5,business,1,0.7083333333333334,,,True,1,0.9166666666666666,,,True
assumption_eligible,raw_history_b512,raw_history,512,5,business,1,0.7083333333333334,,,True,1,0.9166666666666666,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,5,business,1,0.625,,,True,1,0.6666666666666666,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,5,business,1,0.75,,,True,1,0.9166666666666666,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,5,business,1,0.7083333333333334,,,True,1,0.8333333333333334,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,5,business,1,0.6041666666666666,,,True,1,0.625,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,5,business,1,0.7291666666666666,,,True,1,0.875,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,5,business,1,0.7083333333333334,,,True,1,0.8333333333333334,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,5,business,1,0.5416666666666666,,,True,1,0.5833333333333334,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,5,business,1,0.5833333333333334,,,True,1,0.75,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,5,business,1,0.75,,,True,1,0.9166666666666666,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,5,business,1,0.625,,,True,1,0.6666666666666666,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,5,business,1,0.625,,,True,1,0.8333333333333334,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,5,business,1,0.6875,,,True,1,0.9583333333333334,,,True
assumption_eligible,raw_history_b128,raw_history,128,1,commentary,79,0.821993670886076,,,True,5,0.7188818565400844,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,commentary,79,0.8620780590717299,,,True,5,0.7937763713080168,,,True
assumption_eligible,raw_history_b512,raw_history,512,1,commentary,79,0.8818565400843881,,,True,5,0.8217299578059071,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,1,commentary,79,0.8293776371308016,,,True,5,0.7674050632911391,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,1,commentary,79,0.8499472573839661,,,True,5,0.814873417721519,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,1,commentary,79,0.8449367088607594,,,True,5,0.8048523206751055,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,1,commentary,79,0.8291139240506331,,,True,5,0.7679324894514767,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,1,commentary,79,0.8647151898734179,,,True,5,0.8359704641350212,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,1,commentary,79,0.8560126582278483,,,True,5,0.8037974683544303,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,1,commentary,79,0.7726793248945147,,,True,5,0.6972573839662447,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,1,commentary,79,0.8167194092827006,,,True,5,0.7716244725738396,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,1,commentary,79,0.8198839662447258,,,True,5,0.7747890295358649,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,1,commentary,71,0.8063380281690142,,,True,4,0.6971830985915493,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,1,commentary,71,0.8444835680751175,,,True,4,0.7734741784037559,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,1,commentary,71,0.8427230046948356,,,True,4,0.7582159624413145,,,True
assumption_eligible,raw_history_b128,raw_history,128,3,commentary,24,0.626736111111111,,,True,4,0.5555555555555555,,,True
assumption_eligible,raw_history_b256,raw_history,256,3,commentary,24,0.6918402777777778,,,True,4,0.6649305555555555,,,True
assumption_eligible,raw_history_b512,raw_history,512,3,commentary,24,0.7335069444444445,,,True,4,0.703125,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,3,commentary,24,0.5989583333333334,,,True,4,0.6388888888888888,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,3,commentary,24,0.6432291666666666,,,True,4,0.7135416666666666,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,3,commentary,24,0.6744791666666666,,,True,4,0.6927083333333334,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,3,commentary,24,0.6111111111111112,,,True,4,0.6284722222222222,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,3,commentary,24,0.6345486111111112,,,True,4,0.7204861111111112,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,3,commentary,24,0.6918402777777777,,,True,4,0.6961805555555555,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,3,commentary,24,0.5677083333333334,,,True,4,0.5625,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,3,commentary,24,0.592013888888889,,,True,4,0.6909722222222222,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,3,commentary,24,0.6710069444444443,,,True,4,0.6614583333333333,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,3,commentary,24,0.6171875,,,True,4,0.5572916666666666,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,3,commentary,24,0.6371527777777778,,,True,4,0.7083333333333334,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,3,commentary,24,0.6666666666666666,,,True,4,0.6631944444444445,,,True
assumption_eligible,raw_history_b128,raw_history,128,5,commentary,9,0.4050925925925926,,,True,2,0.5601851851851851,,,True
assumption_eligible,raw_history_b256,raw_history,256,5,commentary,9,0.4351851851851852,,,True,2,0.6296296296296297,,,True
assumption_eligible,raw_history_b512,raw_history,512,5,commentary,9,0.5162037037037037,,,True,2,0.6342592592592592,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,5,commentary,9,0.40740740740740744,,,True,2,0.5925925925925926,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,5,commentary,9,0.4837962962962962,,,True,2,0.7175925925925926,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,5,commentary,9,0.5532407407407407,,,True,2,0.662037037037037,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,5,commentary,9,0.4050925925925926,,,True,2,0.5879629629629629,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,5,commentary,9,0.4050925925925926,,,True,2,0.6157407407407407,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,5,commentary,9,0.5439814814814814,,,True,2,0.5231481481481483,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,5,commentary,9,0.41435185185185186,,,True,2,0.5694444444444444,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,5,commentary,9,0.4652777777777778,,,True,2,0.6342592592592592,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,5,commentary,9,0.5439814814814814,,,True,2,0.6712962962962963,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,5,commentary,9,0.537037037037037,,,True,2,0.4999999999999999,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,5,commentary,9,0.5532407407407407,,,True,2,0.6435185185185186,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,5,commentary,9,0.6157407407407408,,,True,2,0.6203703703703705,,,True
assumption_eligible,raw_history_b128,raw_history,128,1,news,37,0.8879504504504506,,,True,4,0.8074324324324323,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,news,37,0.9161036036036037,,,True,4,0.8637387387387387,,,True
assumption_eligible,raw_history_b512,raw_history,512,1,news,37,0.9155405405405406,,,True,4,0.8761261261261263,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,1,news,37,0.8800675675675675,,,True,4,0.8164414414414414,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,1,news,37,0.8716216216216216,,,True,4,0.8445945945945947,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,1,news,37,0.8637387387387387,,,True,4,0.8513513513513514,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,1,news,37,0.8823198198198199,,,True,4,0.8277027027027029,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,1,news,37,0.8913288288288288,,,True,4,0.8659909909909911,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,1,news,37,0.8716216216216216,,,True,4,0.8400900900900902,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,1,news,37,0.8282657657657658,,,True,4,0.7240990990990991,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,1,news,37,0.8417792792792793,,,True,4,0.793918918918919,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,1,news,37,0.8333333333333333,,,True,4,0.7905405405405406,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,1,news,27,0.834104938271605,,,True,3,0.7608024691358023,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,1,news,27,0.8634259259259259,,,True,3,0.8194444444444444,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,1,news,27,0.8611111111111113,,,True,3,0.8240740740740741,,,True
assumption_eligible,raw_history_b128,raw_history,128,3,news,16,0.71875,,,True,2,0.7135416666666666,,,True
assumption_eligible,raw_history_b256,raw_history,256,3,news,16,0.734375,,,True,2,0.7864583333333333,,,True
assumption_eligible,raw_history_b512,raw_history,512,3,news,16,0.7825520833333334,,,True,2,0.7734375,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,3,news,16,0.7408854166666666,,,True,2,0.7473958333333333,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,3,news,16,0.7330729166666667,,,True,2,0.7734375,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,3,news,16,0.71875,,,True,2,0.7604166666666667,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,3,news,16,0.7005208333333333,,,True,2,0.7239583333333333,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,3,news,16,0.7213541666666666,,,True,2,0.7864583333333334,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,3,news,16,0.7447916666666667,,,True,2,0.8125,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,3,news,16,0.67578125,,,True,2,0.5598958333333334,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,3,news,16,0.7096354166666666,,,True,2,0.7057291666666667,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,3,news,16,0.6861979166666667,,,True,2,0.7161458333333334,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,3,news,13,0.7451923076923077,,,True,2,0.6698717948717949,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,3,news,13,0.7756410256410257,,,True,2,0.7628205128205127,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,3,news,13,0.7836538461538463,,,True,2,0.7467948717948718,,,True
assumption_eligible,raw_history_b128,raw_history,128,5,news,5,0.7541666666666667,,,True,2,0.7250000000000001,,,True
assumption_eligible,raw_history_b256,raw_history,256,5,news,5,0.7875,,,True,2,0.7416666666666667,,,True
assumption_eligible,raw_history_b512,raw_history,512,5,news,5,0.7666666666666667,,,True,2,0.8166666666666668,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,5,news,5,0.7208333333333334,,,True,2,0.6916666666666667,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,5,news,5,0.7791666666666667,,,True,2,0.7583333333333334,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,5,news,5,0.7541666666666667,,,True,2,0.7916666666666667,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,5,news,5,0.75,,,True,2,0.7,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,5,news,5,0.7708333333333333,,,True,2,0.7583333333333334,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,5,news,5,0.8166666666666668,,,True,2,0.7666666666666667,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,5,news,5,0.6833333333333333,,,True,2,0.5333333333333333,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,5,news,5,0.7124999999999999,,,True,2,0.6916666666666667,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,5,news,5,0.7375,,,True,2,0.7583333333333334,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,5,news,5,0.7166666666666666,,,True,2,0.6666666666666667,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,5,news,5,0.775,,,True,2,0.7333333333333334,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,5,news,5,0.7916666666666666,,,True,2,0.75,,,True
assumption_eligible,raw_history_b128,raw_history,128,1,political,8,0.8541666666666667,,,True,2,0.7604166666666666,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,political,8,0.8828125,,,True,2,0.796875,,,True
assumption_eligible,raw_history_b512,raw_history,512,1,political,8,0.9010416666666666,,,True,2,0.8229166666666667,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,1,political,8,0.8567708333333334,,,True,2,0.7239583333333333,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,1,political,8,0.8854166666666667,,,True,2,0.8125,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,1,political,8,0.859375,,,True,2,0.7604166666666667,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,1,political,8,0.84375,,,True,2,0.7291666666666667,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,1,political,8,0.9010416666666667,,,True,2,0.8333333333333333,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,1,political,8,0.8697916666666667,,,True,2,0.78125,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,1,political,8,0.7994791666666667,,,True,2,0.6302083333333333,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,1,political,8,0.8489583333333334,,,True,2,0.75,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,1,political,8,0.8333333333333334,,,True,2,0.6875,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,1,political,4,0.796875,,,True,1,0.6145833333333334,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,1,political,4,0.8489583333333333,,,True,1,0.7812500000000001,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,1,political,4,0.8333333333333334,,,True,1,0.7291666666666666,,,True
assumption_eligible,raw_history_b128,raw_history,128,1,religion,21,0.8134920634920635,,,True,5,0.6626984126984127,,,True
assumption_eligible,raw_history_b256,raw_history,256,1,religion,21,0.8412698412698413,,,True,5,0.753968253968254,,,True
assumption_eligible,raw_history_b512,raw_history,512,1,religion,21,0.8621031746031746,,,True,5,0.8115079365079365,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,1,religion,21,0.751984126984127,,,True,5,0.6626984126984127,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,1,religion,21,0.7748015873015872,,,True,5,0.7559523809523809,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,1,religion,21,0.8144841269841271,,,True,5,0.7440476190476191,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,1,religion,21,0.753968253968254,,,True,5,0.6507936507936508,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,1,religion,21,0.7857142857142857,,,True,5,0.7222222222222223,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,1,religion,21,0.820436507936508,,,True,5,0.7440476190476191,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b128,structured_explicit_shuffled_assumption_history,128,1,religion,21,0.695436507936508,,,True,5,0.5376984126984126,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b256,structured_explicit_shuffled_assumption_history,256,1,religion,21,0.7222222222222222,,,True,5,0.6468253968253969,,,True
assumption_eligible,structured_explicit_shuffled_assumption_history_b512,structured_explicit_shuffled_assumption_history,512,1,religion,21,0.7638888888888887,,,True,5,0.6428571428571429,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b128,structured_explicit_wrong_episode_assumption_history,128,1,religion,11,0.7537878787878789,,,True,4,0.5909090909090909,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b256,structured_explicit_wrong_episode_assumption_history,256,1,religion,11,0.7727272727272727,,,True,4,0.6969696969696969,,,True
assumption_eligible,structured_explicit_wrong_episode_assumption_history_b512,structured_explicit_wrong_episode_assumption_history,512,1,religion,11,0.7878787878787878,,,True,4,0.7045454545454546,,,True
assumption_eligible,raw_history_b128,raw_history,128,3,religion,5,0.6458333333333333,,,True,2,0.6583333333333333,,,True
assumption_eligible,raw_history_b256,raw_history,256,3,religion,5,0.675,,,True,2,0.7000000000000001,,,True
assumption_eligible,raw_history_b512,raw_history,512,3,religion,5,0.825,,,True,2,0.7666666666666666,,,True
assumption_eligible,structured_explicit_history_b128,structured_explicit_history,128,3,religion,5,0.6458333333333333,,,True,2,0.6083333333333334,,,True
assumption_eligible,structured_explicit_history_b256,structured_explicit_history,256,3,religion,5,0.7958333333333333,,,True,2,0.7916666666666667,,,True
assumption_eligible,structured_explicit_history_b512,structured_explicit_history,512,3,religion,5,0.8208333333333334,,,True,2,0.775,,,True
assumption_eligible,structured_explicit_assumption_history_b128,structured_explicit_assumption_history,128,3,religion,5,0.6791666666666667,,,True,2,0.6416666666666666,,,True
assumption_eligible,structured_explicit_assumption_history_b256,structured_explicit_assumption_history,256,3,religion,5,0.8166666666666667,,,True,2,0.7999999999999999,,,True
assumption_eligible,structured_explicit_assumption_history_b512,structured_explicit_assumption_history,512,3,religion,5,0.8166666666666668,,,True,2,0.7666666666666667,,,True
